sampleID,d15N,d13C,sampling_id,location,year,habitat_type,sample_category,length_mm,notes
SI_306,13.9637272727273,-12.3595622810322,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,75,NA
SI_307,13.3357272727273,-12.5831736958519,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,46,NA
SI_308,13.2055454545455,-13.4040916743607,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,85,NA
SI_309,14.0095454545455,-11.9458996819427,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,65,NA
SI_310,12.6795454545455,-15.0117133199845,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,94,NA
SI_311,14.0155454545455,-11.974527898898,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,79,NA
SI_312,14.1395454545455,-11.7583589874935,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,76,NA
SI_313,13.6365454545455,-12.4091829542392,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,71,NA
SI_314,13.2945454545455,-13.3233454383687,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,70,NA
SI_315,14.1745454545455,-12.1043152884645,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,69,NA
SI_316,14.0435454545455,-12.3524163785777,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,71,NA
SI_317,13.6475454545455,-13.0555769480951,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,66,NA
SI_318,13.4645454545455,-13.0024689661358,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,63,NA
SI_319,12.4215454545455,-16.9583278971217,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,59,NA
SI_320,14.3485454545455,-11.603877662551,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,71,NA
SI_321,14.0895454545455,-12.8807534593201,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,66,NA
SI_322,13.6015454545455,-12.825006454876,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,67,NA
SI_323,14.1315454545455,-11.0335323988743,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,61,NA
SI_324,14.0215454545455,-12.0825283527207,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,63,NA
SI_325,14.0055454545455,-12.7435195926446,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,57,NA
SI_326,13.6255454545455,-12.8155363649546,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,60,NA
SI_327,14.0655454545455,-12.7762426934128,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,40,NA
SI_328,14.1255454545455,-11.96026049356,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,67,NA
SI_329,14.0375454545455,-11.4349624957275,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,69,NA
SI_330,12.8585454545455,-13.3189069430276,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,54,NA
SI_331,13.8005454545455,-12.6847931081329,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,55,NA
SI_332,13.8135454545455,-13.1017977492108,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,56,NA
SI_333,13.1515454545455,-13.1976035898478,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,58,NA
SI_334,13.4905454545455,-12.7130954232829,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,55,NA
SI_335,12.8245454545455,-13.1800006792924,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,52,NA
SI_336,13.7915454545455,-12.9114224509867,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,52,NA
SI_337,12.2365454545455,-12.7807319197683,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,56,NA
SI_338,13.0915454545455,-13.6761740977026,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,50,NA
SI_339,13.4505454545455,-12.7152581658318,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,46,NA
SI_340,12.5115454545455,-14.3015208017111,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,50,NA
SI_341,12.4275454545455,-14.3121168461022,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,42,NA
SI_342,12.3955454545455,-14.091460977207,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,40,NA
SI_343,12.9805454545455,-13.6745167772608,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,40,NA
SI_344,13.3715454545455,-13.1462519775784,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,42,NA
SI_345,13.2285454545455,-14.1357644770682,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,39,NA
SI_524,14.7274545454545,-9.78025772384812,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,staghorn sculpin,100,NA
SI_525,14.1844545454545,-10.2638592230739,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,staghorn sculpin,93,NA
SI_526,14.2234545454545,-10.1637295374501,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,staghorn sculpin,85,NA
SI_527,15.3994545454545,-10.4763019235179,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,staghorn sculpin,133,NA
SI_674,14.1560909090909,-14.0276170788788,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,110,NA
SI_675,14.5590909090909,-13.261692303868,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,110,NA
SI_676,13.9940909090909,-14.5475253055914,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,55,NA
SI_677,13.6060909090909,-14.5408036123773,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,97,NA
SI_678,14.6030909090909,-13.657329521845,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,130,NA
SI_679,13.3720909090909,-14.8751713446147,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,150,NA
SI_680,14.2370909090909,-14.0344657601737,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,112,NA
SI_681,14.1250909090909,-14.3303249891772,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,110,NA
SI_682,13.9890909090909,-14.1178684850037,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,113,NA
SI_683,14.0610909090909,-14.3092133978404,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,117,NA
SI_684,14.7520909090909,-13.2449468178858,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,112,NA
SI_685,13.7000909090909,-12.5425879145592,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,90,NA
SI_686,15.3210909090909,-13.0159550858742,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,115,NA
SI_687,14.2640909090909,-13.9962793496753,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,75,NA
SI_688,14.2210909090909,-14.1847041517524,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,108,NA
SI_689,13.8040909090909,-14.1046092696459,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,104,NA
SI_690,14.1040909090909,-14.3372386135646,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,142,NA
SI_691,13.8930909090909,-13.6600232147345,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,82,NA
SI_692,14.4520909090909,-14.2367750675417,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,113,NA
SI_693,15.3982727272727,-12.8034035095332,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,142,NA
SI_694,14.7672727272727,-13.1445167152708,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,105,NA
SI_695,13.7312727272727,-13.7225174739417,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,96,NA
SI_696,14.4912727272727,-12.7414346144617,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,86,NA
SI_697,14.2222727272727,-13.7703893501136,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,109,NA
SI_698,13.2362727272727,-13.9549449922714,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,62,NA
SI_699,13.8092727272727,-13.1058763704736,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,110,NA
SI_700,14.4842727272727,-13.3599609382058,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,84,NA
SI_701,14.2072727272727,-14.3895124265863,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,139,NA
SI_702,14.2002727272727,-12.9421958569866,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,104,NA
SI_703,14.0182727272727,-14.0087731700355,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,95,NA
SI_704,13.8532727272727,-13.475681675261,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,80,NA
SI_705,13.5952727272727,-14.3160369295909,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,93,NA
SI_706,14.1752727272727,-12.566092259686,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,123,NA
SI_707,13.9932727272727,-13.2315695174625,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,95,NA
SI_708,14.1802727272727,-13.4306290115369,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,86,NA
SI_709,13.4342727272727,-13.1194586432504,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,84,NA
SI_710,14.1762727272727,-13.8195428533139,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,110,NA
SI_711,14.3782727272727,-13.291179297931,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,145,NA
SI_712,14.2292727272727,-13.5938867791278,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,97,NA
SI_713,13.6772727272727,-14.4402716933496,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,97,NA
SI_714,13.9922727272727,-13.929300845867,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,135,NA
SI_715,14.2742727272727,-13.6684372101955,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,125,NA
SI_716,14.9312727272727,-13.3037640508837,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,190,NA
SI_717,15.9708181818182,-13.7331371329067,DH_2022_general,Drayton Harbor,2022,general,staghorn sculpin,150,NA
SI_305,13.9876363636364,-11.4170433524053,OCS_2022_general,Oyster Creek Samish,2022,general,staghorn sculpin,80,NA
SF_115,13.2231818181818,-11.5042204103579,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,81,"no oyster, dense eelgrass"
SF_116,13.1141818181818,-12.8773246371368,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,69,"no oyster, dense eelgrass - stomach burst, took stomach and whole gut"
SF_117,13.0751818181818,-12.1920021288538,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,61,"no oyster, dense eelgrass - took stomach and whole gut"
SF_118,13.3601818181818,-12.2037407443687,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,70,"no oyster, dense eelgrass - took stomach and whole gut"
SF_119,13.3301818181818,-12.5968136998034,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,61,"no oyster, dense eelgrass - took stomach and whole gut"
SF_120,13.8231818181818,-13.9681998934839,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,83,"no oyster, dense eelgrass (label says ""dense-no"", but assuming they mean ""no-dense"") - goopy gut"
SF_121,14.1241818181818,-15.0513882213866,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,83,"no oyster, dense eelgrass (label says ""dense-no"", but assuming they mean ""no-dense"") - goopy gut"
SF_122,13.5611818181818,-13.8312710499408,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,84,"no oyster, dense eelgrass (label says ""dense-no"", but assuming they mean ""no-dense"") - goopy gut"
SF_123,13.0141818181818,-17.1626206152805,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,84,"no oyster, dense eelgrass (label says ""dense-no"", but assuming they mean ""no-dense"") - goopy gut"
SF_124,13.5211818181818,-14.4485401956,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,68,"no oyster, dense eelgrass (label says ""dense-no"", but assuming they mean ""no-dense"") - goopy gut"
SF_172,13.8991818181818,-13.8546533964629,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,73,NA
SF_173,12.5771818181818,-15.2621359424195,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,93,NA
SF_174,14.2761818181818,-13.1313854805049,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,77,NA
SF_175,13.2401818181818,-15.4703288045978,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,80,NA
SF_189,14.0644444444444,-14.4168824740965,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,79,NA
SF_190,13.7994444444444,-14.3207717059077,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,74,NA
SF_191,13.3314444444444,-15.2765119183955,OCS_2021_general,Oyster Creek Samish,2021,general,starry flounder,94,NA
SI_615,13.7446363636364,-15.2541265484603,DH_2022_general,Drayton Harbor,2022,general,starry flounder,75,NA
SI_616,13.2096363636364,-15.075622782701,DH_2022_general,Drayton Harbor,2022,general,starry flounder,76,NA
SI_617,13.3076363636364,-15.0157238403334,DH_2022_general,Drayton Harbor,2022,general,starry flounder,90,NA
SI_618,12.7606363636364,-14.8991785720063,DH_2022_general,Drayton Harbor,2022,general,starry flounder,81,NA
SI_619,12.9116363636364,-14.5316192426048,DH_2022_general,Drayton Harbor,2022,general,starry flounder,70,NA
SI_620,13.1756363636364,-14.6804029800813,DH_2022_general,Drayton Harbor,2022,general,starry flounder,82,NA
SI_621,14.3510909090909,-16.1338076699727,DH_2022_general,Drayton Harbor,2022,general,starry flounder,91,NA
SI_622,12.5520909090909,-15.3660274856454,DH_2022_general,Drayton Harbor,2022,general,starry flounder,88,NA
SI_623,13.5900909090909,-14.3281877061973,DH_2022_general,Drayton Harbor,2022,general,starry flounder,80,NA
SI_624,13.5800909090909,-14.5348900237559,DH_2022_general,Drayton Harbor,2022,general,starry flounder,75,NA
SI_625,13.2740909090909,-13.7342679816956,DH_2022_general,Drayton Harbor,2022,general,starry flounder,65,NA
SI_626,12.5040909090909,-14.8759040857836,DH_2022_general,Drayton Harbor,2022,general,starry flounder,65,NA
SI_627,13.3310909090909,-13.8081207889653,DH_2022_general,Drayton Harbor,2022,general,starry flounder,76,NA
SI_628,13.6590909090909,-13.8835018241156,DH_2022_general,Drayton Harbor,2022,general,starry flounder,79,NA
SI_629,13.5800909090909,-15.176022840657,DH_2022_general,Drayton Harbor,2022,general,starry flounder,86,NA
SI_630,13.2370909090909,-14.8395185850946,DH_2022_general,Drayton Harbor,2022,general,starry flounder,62,NA
SI_631,13.1360909090909,-15.2812798549808,DH_2022_general,Drayton Harbor,2022,general,starry flounder,80,NA
SI_632,13.4920909090909,-14.9433734251131,DH_2022_general,Drayton Harbor,2022,general,starry flounder,76,NA
SI_633,13.9320909090909,-13.9760302395015,DH_2022_general,Drayton Harbor,2022,general,starry flounder,160,NA
SB_167,14.0051818181818,-15.7675495267165,OCS_2021_general,Oyster Creek Samish,2021,general,stickleback,62,NA
SB_168,13.1761818181818,-16.1083072910926,OCS_2021_general,Oyster Creek Samish,2021,general,stickleback,72,NA
SB_169,13.0361818181818,-16.7909590301087,OCS_2021_general,Oyster Creek Samish,2021,general,stickleback,70,NA
SB_170,12.9821818181818,-18.1662577454188,OCS_2021_general,Oyster Creek Samish,2021,general,stickleback,76,lots of parasitic external copepods
SB_171,13.5381818181818,-17.1028254430499,OCS_2021_general,Oyster Creek Samish,2021,general,stickleback,67,NA
SI_199,14.1528181818182,-13.7111775024365,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,62,NA
SI_200,13.6378181818182,-15.6519074188554,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,40,NA
SI_201,10.6788181818182,-14.2701722366153,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,20,NA
SI_202,15.4888181818182,-23.4337987083083,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,23,NA
SI_203,11.0748181818182,-14.9143801525142,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,25,NA
SI_204,13.6588181818182,-19.5455117294793,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,75,NA
SI_205,13.7498181818182,-19.0570074958809,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,70,NA
SI_206,12.6328181818182,-18.2828849334755,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,70,NA
SI_207,12.9028181818182,-17.805615774585,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,35,NA
SI_208,9.41981818181818,-26.925913528618,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,35,NA
SI_209,12.7358181818182,-15.6650682957534,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,33,NA
SI_210,11.1878181818182,-28.1454326147866,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,30,NA
SI_211,10.5928181818182,-23.3605916534776,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,27,NA
SI_212,10.3989090909091,-11.9539314952601,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,29,NA
SI_213,10.2999090909091,-12.90485071909,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,30,NA
SI_214,12.5579090909091,-12.146929575943,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,29,NA
SI_215,10.2859090909091,-27.9940066959604,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,26,NA
SI_216,12.9379090909091,-11.4876287669293,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,27,NA
SI_217,11.8739090909091,-13.6803258525224,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,26,NA
SI_218,9.57890909090909,-15.5528094422549,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,26,NA
SI_219,10.8419090909091,-12.4787650612072,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,25,NA
SI_220,10.3009090909091,-30.7383403728828,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,22,NA
SI_221,12.1589090909091,-11.8323308938918,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,26,NA
SI_222,9.61090909090909,-7.98748848363483,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,21,NA
SI_223,11.5229090909091,-12.8253298880308,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,24,NA
SI_224,11.7219090909091,-12.109290721792,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,25,NA
SI_225,11.1879090909091,-12.1427626166375,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,23,NA
SI_226,11.5099090909091,-15.0678836588086,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,21,NA
SI_227,9.56590909090909,-7.68576406323161,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,19,NA
SI_228,11.1119090909091,-15.2278875476835,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,23,NA
SI_229,10.9509090909091,-10.8956470745751,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,20,NA
SI_291,11.7397272727273,-14.7038713948993,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,20,NA
SI_411,13.2172727272727,-17.7190042989326,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,75,NA
SI_412,13.8082727272727,-17.6781451441046,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,72,NA
SI_413,13.0292727272727,-17.3573818916822,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,72,NA
SI_414,13.6542727272727,-17.7526931352953,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,66,NA
SI_415,13.6952727272727,-16.0101476926249,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,66,NA
SI_416,13.6402727272727,-18.5225994467355,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,60,NA
SI_417,14.6312727272727,-18.4399573436025,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,33,NA
SI_418,13.7912727272727,-17.7276339794053,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,29,NA
SI_447,14.002,-18.1794143987621,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,73,NA
SI_479,13.8636363636364,-17.5774619190945,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,71,NA
SI_480,14.4856363636364,-17.3882033383083,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,67,NA
SI_481,13.2586363636364,-18.0833559893849,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,67,NA
SI_482,13.5196363636364,-18.3284922265031,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,71,NA
SI_483,13.7366363636364,-18.7209601269257,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,70,NA
SI_484,13.8726363636364,-17.8655563480762,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,66,NA
SI_485,13.4716363636364,-17.2037684946933,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,78,NA
SI_486,14.5316363636364,-17.3849257601553,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,65,NA
SI_487,13.6146363636364,-17.5749442934072,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,76,NA
SI_488,14.1066363636364,-17.2506468089508,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,67,NA
SI_489,13.9236363636364,-17.1627981301298,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,65,NA
SI_490,13.8346363636364,-17.568717640897,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,65,NA
SI_491,13.2446363636364,-16.6678561178258,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,72,NA
SI_492,13.9366363636364,-17.7598349613623,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,68,NA
SI_493,13.6746363636364,-10.9401231926319,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,20,NA
SI_494,13.8826363636364,-9.56802531194093,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,20,NA
SI_495,13.5756363636364,-14.0794251376506,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,30,NA
SI_496,14.4986363636364,-9.76619784374702,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,18,NA
SI_497,13.9606363636364,-10.2025833302288,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,15,NA
SI_498,13.9836363636364,-8.44957369527855,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,16,NA
SI_499,14.0366363636364,-10.5384188245247,PBR_2022_eelgrass,Padilla Bay Reserve,2022,eelgrass,stickleback,22,NA
SI_528,11.2444545454545,-26.0106299007358,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,30,NA
SI_529,11.5884545454545,-29.2095775446306,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,27,NA
SI_530,14.3764545454545,-17.9247420376595,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,33,NA
SI_531,14.1704545454545,-17.8310661052745,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,65,NA
SI_532,13.5204545454545,-18.989445837746,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,70,NA
SI_533,13.3944545454545,-18.1075842085558,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,65,NA
SI_534,13.4284545454545,-18.1663307732517,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,68,NA
SI_535,13.8194545454545,-18.819884203032,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,69,NA
SI_577,10.9841818181818,-24.2583461757539,OCS_2022_general,Oyster Creek Samish,2022,general,stickleback,30,NA
SI_634,14.1840909090909,-18.9682784750849,DH_2022_general,Drayton Harbor,2022,general,stickleback,65,NA
SI_635,14.0040909090909,-17.9326065299361,DH_2022_general,Drayton Harbor,2022,general,stickleback,70,NA
SI_636,13.2000909090909,-18.1630825945425,DH_2022_general,Drayton Harbor,2022,general,stickleback,75,NA
SI_637,13.5290909090909,-17.7389793934229,DH_2022_general,Drayton Harbor,2022,general,stickleback,70,NA
SI_638,13.5150909090909,-17.7692628805297,DH_2022_general,Drayton Harbor,2022,general,stickleback,72,NA
SI_639,13.6880909090909,-17.8090336445765,DH_2022_general,Drayton Harbor,2022,general,stickleback,70,NA
SI_640,13.1560909090909,-18.7048724121943,DH_2022_general,Drayton Harbor,2022,general,stickleback,73,NA
SI_641,13.4090909090909,-18.78097033855,DH_2022_general,Drayton Harbor,2022,general,stickleback,77,NA
SI_642,13.8800909090909,-18.213193730916,DH_2022_general,Drayton Harbor,2022,general,stickleback,70,NA
SI_643,13.6170909090909,-17.6491874661399,DH_2022_general,Drayton Harbor,2022,general,stickleback,76,NA
SI_644,13.8780909090909,-18.5709299109119,DH_2022_general,Drayton Harbor,2022,general,stickleback,67,NA
SI_645,13.1526363636364,-17.5975160269454,DH_2022_general,Drayton Harbor,2022,general,stickleback,74,NA
SI_646,13.2936363636364,-18.05466572339,DH_2022_general,Drayton Harbor,2022,general,stickleback,65,NA
SI_647,13.9696363636364,-18.1921659831324,DH_2022_general,Drayton Harbor,2022,general,stickleback,65,NA
SI_648,13.2096363636364,-18.3219848400458,DH_2022_general,Drayton Harbor,2022,general,stickleback,72,NA
SI_649,13.6906363636364,-18.5384922042985,DH_2022_general,Drayton Harbor,2022,general,stickleback,47,NA
SI_650,12.8266363636364,-18.7311234607221,DH_2022_general,Drayton Harbor,2022,general,stickleback,71,NA
SI_651,13.5106363636364,-18.7350625944982,DH_2022_general,Drayton Harbor,2022,general,stickleback,70,NA
SI_652,13.4866363636364,-18.7921624797864,DH_2022_general,Drayton Harbor,2022,general,stickleback,73,NA
SI_653,14.0556363636364,-18.3015671059664,DH_2022_general,Drayton Harbor,2022,general,stickleback,70,NA
SI_654,13.4196363636364,-14.0629901499931,DH_2022_general,Drayton Harbor,2022,general,stickleback,25,NA
SI_655,13.1306363636364,-13.4191640761571,DH_2022_general,Drayton Harbor,2022,general,stickleback,25,NA
SI_656,12.8626363636364,-14.0950679209232,DH_2022_general,Drayton Harbor,2022,general,stickleback,25,NA
SI_657,12.8726363636364,-14.1173139068228,DH_2022_general,Drayton Harbor,2022,general,stickleback,25,NA
SI_658,12.3046363636364,-14.9890183125494,DH_2022_general,Drayton Harbor,2022,general,stickleback,20,NA
SI_659,13.3406363636364,-12.7809205680364,DH_2022_general,Drayton Harbor,2022,general,stickleback,25,NA
SI_660,13.1966363636364,-13.8761220486551,DH_2022_general,Drayton Harbor,2022,general,stickleback,25,NA
SI_661,12.8586363636364,-13.350742051875,DH_2022_general,Drayton Harbor,2022,general,stickleback,25,NA
SI_662,13.2006363636364,-14.9671202917945,DH_2022_general,Drayton Harbor,2022,general,stickleback,25,NA
SI_663,13.2336363636364,-11.3775456558535,DH_2022_general,Drayton Harbor,2022,general,stickleback,25,NA
SI_664,12.7346363636364,-14.5928870306844,DH_2022_general,Drayton Harbor,2022,general,stickleback,25,NA
